"keyfield"	"cruise_id"	"year"	"month"	"datetime"	"station"	"decimalLatitude"	"decimalLongitude"	"temp"	"salinity"	"seascape_8day"	"seascape_monthly"	"total_vol_sampled"	"rhizaria"	"centric_diatoms"	"ceratium_spp"	"chaetoceros_spp"	"chaetognaths"	"mixed_chain_diatoms"	"skeletonema_spp"	"ostracoda"	"copepoda"	"decapoda"	"echinoderma"	"g_striata"	"gelatinous"	"appendicularia"	"neocalyptrella_spp"	"hemidiscus_spp"	"fecal_pellets"	"polychaete"	"pteropoda"	"trichodesmium_spp"
"20231311_0021_HG23314_CAL5_1_Surf"	"HG23314"	2023	11	"2023-11-13 00:21:00"	"CAL5"	26.184	-82.217	26.191	36.11	15	15	1957.362	0	0	510.891700155618	0	0	2043.56680062247	0	0	510.891700155618	0	0	0	0	0	0	0	0	0	0	0
"20231311_0352_HG23314_33_1_Surf"	"HG23314"	2023	11	"2023-11-13 03:52:00"	"33"	25.912	-81.799	25.09	35.956	21	27	1722.63	0	0	0	0	0	580.507712044954	0	0	580.507712044954	0	0	0	580.507712044954	580.507712044954	0	0	0	0	0	0
"20231311_0526_HG23314_31_1_Surf"	"HG23314"	2023	11	"2023-11-13 05:26:00"	"31"	25.742	-81.943	25.304	36.444	15	15	1999.008	0	0	0	0	0	2000.99249227617	0	0	0	0	0	0	500.248123069042	2501.24061534521	0	0	0	0	500.248123069042	500.248123069042
"20231311_0825_HG23314_41_1_Surf"	"HG23314"	2023	11	"2023-11-13 08:25:00"	"41"	25.732	-81.576	25.328	36.098	21	21	1427.322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20231311_1036_HG23314_45_1_Surf"	"HG23314"	2023	11	"2023-11-13 10:36:00"	"45"	25.584	-81.471	25.246	35.927	21	21	1374.318	0	0	0	0	0	8003.96996910468	0	0	727.633633554971	0	0	0	0	1455.26726710994	0	0	2910.53453421988	0	0	0
"20231311_1126_HG23314_47_1_Surf"	"HG23314"	2023	11	"2023-11-13 11:26:00"	"47"	25.583	-81.367	25.477	36.244	21	27	1079.01	0	0	0	0	0	7414.20376085486	0	0	0	0	0	0	0	926.775470106857	0	0	0	0	0	0
"20231311_1205_HG23314_49_1_Surf"	"HG23314"	2023	11	"2023-11-13 12:05:00"	"49"	25.582	-81.301	25.576	34.907	27	27	492.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20231311_1932_HG23314_57.2_1_Surf"	"HG23314"	2023	11	"2023-11-13 19:32:00"	"57.2"	25.352	-81.49	25.67	36.876	21	21	813.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20231311_2040_HG23314_57.3_1_Surf"	"HG23314"	2023	11	"2023-11-13 20:40:00"	"57.3"	25.351	-81.653	25.592	36.667	15	21	1287.24	0	0	0	0	0	7768.55908766042	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20231311_2156_HG23314_58_1_Surf"	"HG23314"	2023	11	"2023-11-13 21:56:00"	"58"	25.167	-81.653	25.649	36.982	15	15	1313.742	0	0	0	0	0	1522.36892784123	0	0	0	0	0	0	0	0	0	0	2283.55339176185	0	0	0
"20231411_0007_HG23314_60_1_Surf"	"HG23314"	2023	11	"2023-11-14 00:07:00"	"60"	25.167	-81.337	25.891	35.302	21	21	1048.722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20231411_1837_HG23314_2_1_Surf"	"HG23314"	2023	11	"2023-11-14 18:37:00"	"2"	25.642	-80.105	27.705	36.219	3	21	461.892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20231511_0117_HG23314_MR_1_Surf"	"HG23314"	2023	11	"2023-11-15 01:17:00"	"MR"	25.01	-80.381	27.635	36.11	13	15	1798.35	0	0	0	0	0	0	0	0	1112.13056412823	0	0	0	0	0	0	0	0	0	0	0
"20231511_0620_HG23314_9_1_Surf"	"HG23314"	2023	11	"2023-11-15 06:20:00"	"9"	24.763	-80.724	27.541	36.128	15	15	1843.782	542.36346813235	0	0	0	0	0	0	0	1084.7269362647	0	0	0	0	542.36346813235	0	0	0	0	0	0
"20231511_0822_HG23314_12_1_Surf"	"HG23314"	2023	11	"2023-11-15 08:22:00"	"12"	24.717	-80.835	27.625	36.174	15	15	1465.182	682.509067132957	0	0	0	0	0	0	0	682.509067132957	0	0	0	0	0	0	0	0	0	0	0
"20231511_1224_HG23314_18_1_Surf"	"HG23314"	2023	11	"2023-11-15 12:24:00"	"18"	24.601	-81.182	27.389	36.122	15	15	1487.898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20231511_1432_HG23314_21LK_1_Surf"	"HG23314"	2023	11	"2023-11-15 14:32:00"	"21LK"	24.539	-81.414	27.545	36.179	15	15	1911.93	0	0	0	523.031700951395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20231511_1741_HG23314_WS_1_Surf"	"HG23314"	2023	11	"2023-11-15 17:41:00"	"WS"	24.477	-81.72	27.23	36.174	15	15	1881.642	531.450722294677	0	0	0	0	531.450722294677	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20231511_2047_HG23314_KW1_1_Surf"	"HG23314"	2023	11	"2023-11-15 20:47:00"	"KW1"	24.655	-81.905	25.984	36.33	21	21	1238.022	0	0	0	0	0	80774.0088625242	0	0	0	0	0	0	0	0	0	0	807.740088625242	0	0	0
"20231511_2128_HG23314_KW2_1_Surf"	"HG23314"	2023	11	"2023-11-15 21:28:00"	"KW2"	24.728	-81.919	25.847	37.275	21	21	1809.708	0	0	0	0	0	10498.9313193068	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20241401_0429_HG24013_CAL5_1_Surf"	"HG24013"	2024	1	"2024-01-14 04:29:00"	"CAL5"	26.183	-82.217	19.5462	36.2849	NA	15	1893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20241401_2235_HG24013_57.1_1_Surf"	"HG24013"	2024	1	"2024-01-14 22:35:00"	"57.1"	25.352	-81.338	20.8198	34.9687	NA	21	1495.47	0	0	0	2006.05829605408	0	25410.0717500184	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20241401_2334_HG24013_57.2_1_Surf"	"HG24013"	2024	1	"2024-01-14 23:34:00"	"57.2"	25.351	-81.491	20.4062	36.6101	NA	21	1381.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20241501_0044_HG24013_57.3_1_Surf"	"HG24013"	2024	1	"2024-01-15 00:44:00"	"57.3"	25.352	-81.654	20.2442	36.616	NA	21	2033.082	0	0	0	4426.77668682326	0	26068.7960446258	0	0	0	0	0	15247.7863657245	0	0	0	0	0	0	0	0
"20241501_0209_HG24013_58_1_Surf"	"HG24013"	2024	1	"2024-01-15 02:09:00"	"58"	25.166	-81.654	20.6123	36.6372	21	15	2282.958	0	0	0	0	0	19273.2411196351	438.028207264435	0	0	0	0	0	0	0	0	0	0	0	0	438.028207264435
"20241501_1232_HG24013_16_1_Surf"	"HG24013"	2024	1	"2024-01-15 12:32:00"	"16"	24.671	-81.206	23.451	35.376	21	21	1249.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20241501_1308_HG24013_18_1_Surf"	"HG24013"	2024	1	"2024-01-15 13:08:00"	"18"	24.598	-81.182	25.612	36.081	15	15	1635.552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20241501_1724_HG24013_12_1_Surf"	"HG24013"	2024	1	"2024-01-15 17:24:00"	"12"	24.714	-80.831	26.041	35.851	15	15	2055.798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20241501_1835_HG24013_9.5_1_Surf"	"HG24013"	2024	1	"2024-01-15 18:35:00"	"9.5"	24.719	-80.689	26.231	36.063	15	15	5179.248	0	0	0	193.078222938929	0	0	0	0	193.078222938929	0	0	0	0	0	0	0	0	0	0	0
"20241501_1913_HG24013_9_1_Surf"	"HG24013"	2024	1	"2024-01-15 19:13:00"	"9"	24.763	-80.723	26.051	36.072	15	15	2317.032	431.586615981134	0	0	431.586615981134	0	0	0	0	431.586615981134	0	0	0	0	0	0	0	0	0	0	0
"20241501_2309_HG24013_MR_1_Surf"	"HG24013"	2024	1	"2024-01-15 23:09:00"	"MR"	25.01	-80.382	25.8314	35.9917	15	15	1582.548	0	0	0	0	0	0	0	0	631.892365981948	0	631.892365981948	0	0	0	0	0	0	0	0	0
"20241601_0913_HG24013_21LK_1_Surf"	"HG24013"	2024	1	"2024-01-16 09:13:00"	"21LK"	24.538	-81.413	25.381	36.08	15	15	2195.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20241601_1214_HG24013_WS_1_Surf"	"HG24013"	2024	1	"2024-01-16 12:14:00"	"WS"	24.478	-81.717	25.288	36.183	3	15	1306.17	0	0	0	0	0	765.597127479578	0	0	0	0	0	0	0	0	0	0	0	0	765.597127479578	0
"20241701_0751_HG24013_RP3_1_Surf"	"HG24013"	2024	1	"2024-01-17 07:51:00"	"RP3"	26.549	-82.33	18.5944	34.6755	21	21	1824.852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20241701_1418_HG24013_BG4_1_Surf"	"HG24013"	2024	1	"2024-01-17 14:18:00"	"BG4"	26.631	-82.557	18.7	35.746	21	15	1646.91	0	0	0	0	0	1214.3954435883	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20241701_1647_HG24013_BG6_1_Surf"	"HG24013"	2024	1	"2024-01-17 16:47:00"	"BG6"	26.543	-82.871	20.633	36.38	15	15	1904.358	0	0	0	1050.22269972348	0	1050.22269972348	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20241701_2300_HG24013_V8_1_Surf"	"HG24013"	2024	1	"2024-01-17 23:00:00"	"V8"	26.829	-82.961	20.6933	36.4016	15	15	2017.938	0	0	0	1486.66609182244	0	1982.22145576326	0	0	1486.66609182244	0	0	0	495.555363940815	0	0	0	0	0	0	0
"20241701_2358_HG24013_V7_1_Surf"	"HG24013"	2024	1	"2024-01-17 23:58:00"	"V7"	26.877	-82.89	20.1973	36.4167	15	15	2165.592	461.767498217577	0	0	461.767498217577	0	2308.83749108789	0	0	923.534996435155	0	461.767498217577	0	0	461.767498217577	0	0	461.767498217577	0	0	0
"20241801_0053_HG24013_V6_1_Surf"	"HG24013"	2024	1	"2024-01-18 00:53:00"	"V6"	26.916	-82.821	19.5894	36.4365	15	15	2108.802	0	0	0	1896.81155461727	0	948.405777308633	0	0	2371.01444327158	0	0	474.202888654316	0	0	0	474.202888654316	0	474.202888654316	0	0
"20241801_0147_HG24013_V5_1_Surf"	"HG24013"	2024	1	"2024-01-18 01:47:00"	"V5"	26.955	-82.753	19.0018	36.3001	15	15	2089.872	478.498204674736	0	0	1913.99281869894	0	4306.48384207262	478.498204674736	0	1435.49461402421	0	0	0	0	0	0	0	0	0	0	0
"20241801_0228_HG24013_V4_1_Surf"	"HG24013"	2024	1	"2024-01-18 02:28:00"	"V4"	26.994	-82.684	18.3968	34.5147	15	15	1855.14	0	0	0	0	0	5390.42875470315	0	0	539.042875470315	0	0	0	0	539.042875470315	0	0	0	0	0	0
"20241801_0917_HG24013_L5_1_Surf"	"HG24013"	2024	1	"2024-01-18 09:17:00"	"L5"	27.135	-82.953	18.703	36.318	15	15	1855.14	0	0	0	2695.21437735157	0	5929.47163017346	0	0	539.042875470315	0	0	0	0	0	539.042875470315	0	0	0	0	539.042875470315
"20241801_1155_HG24013_L9_1_Surf"	"HG24013"	2024	1	"2024-01-18 11:55:00"	"L9"	26.971	-83.315	20.219	36.473	15	15	2725.92	0	0	0	2201.09174150379	0	1467.39449433586	0	0	0	0	0	0	0	0	366.848623583964	0	0	0	0	0
"20241801_1406_HG24013_AMI9_1_Surf"	"HG24013"	2024	1	"2024-01-18 14:06:00"	"AMI9"	27.189	-83.504	20.569	36.477	15	15	2623.698	0	0	0	381.141427100223	0	762.282854200445	0	0	0	0	0	0	0	381.141427100223	0	0	0	762.282854200445	0	0
"20241801_1509_HG24013_AMI8_1_Surf"	"HG24013"	2024	1	"2024-01-18 15:09:00"	"AMI8"	27.228	-83.41	19.704	36.4795	15	15	2676.702	0	0	0	1120.78221632442	0	1867.9703605407	373.594072108139	0	373.594072108139	0	0	373.594072108139	0	0	0	0	373.594072108139	0	0	0
"20241801_1820_HG24013_AMI4_1_Surf"	"HG24013"	2024	1	"2024-01-18 18:20:00"	"AMI4"	27.382	-83.032	17.978	36.05	15	15	1627.98	0	0	0	3685.54896251797	0	1228.51632083932	614.258160419661	0	0	0	0	0	0	0	0	0	614.258160419661	0	0	0
"20241801_1911_HG24013_AMI3_1_Surf"	"HG24013"	2024	1	"2024-01-18 19:11:00"	"AMI3"	27.42	-82.939	17.052	35.392	21	21	151.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20241901_0158_HG24013_TB5_1_Surf"	"HG24013"	2024	1	"2024-01-19 01:58:00"	"TB5"	27.617	-83.3	19.6061	36.4852	15	15	1798.35	556.065282064114	0	0	556.065282064114	0	556.065282064114	0	0	0	0	0	0	0	0	0	0	0	556.065282064114	0	0
"20241901_0509_HG24013_TB10_1_Surf"	"HG24013"	2024	1	"2024-01-19 05:09:00"	"TB10"	27.62	-83.49	19.7197	36.4799	15	15	813.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1228.51632083932	0	0	0	0	0
"20241901_0750_HG24013_CW7_1_Surf"	"HG24013"	2024	1	"2024-01-19 07:50:00"	"CW7"	28.012	-83.569	19.1386	36.5369	15	15	2453.328	0	0	0	815.219163519921	0	12228.2874527988	0	0	407.60958175996	0	0	407.60958175996	0	0	0	0	0	407.60958175996	0	0
"20241901_0855_HG24013_CW6_1_Surf"	"HG24013"	2024	1	"2024-01-19 08:55:00"	"CW6"	28.012	-83.405	17.5269	36.0986	15	15	2014.152	0	0	0	4468.38173087235	0	12412.1714746454	0	0	496.486858985816	0	0	496.486858985816	1489.46057695745	496.486858985816	2482.43429492908	0	0	0	0	0
"20241901_1006_HG24013_CW5_1_Surf"	"HG24013"	2024	1	"2024-01-19 10:06:00"	"CW5"	28.012	-83.24	16.7384	35.664	21	21	1790.778	0	0	0	558.416509472419	0	11168.3301894484	0	0	0	0	0	0	0	0	2792.0825473621	558.416509472419	0	0	0	0
"20241901_1113_HG24013_CW4_1_Surf"	"HG24013"	2024	1	"2024-01-19 11:13:00"	"CW4"	28.012	-83.079	16.065	34.948	21	21	1128.228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20241901_1211_HG24013_CW3_1_Surf"	"HG24013"	2024	1	"2024-01-19 12:11:00"	"CW3"	28.01	-82.96	15.3311	33.914	21	21	1344.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20241901_1242_HG24013_CW2_1_Surf"	"HG24013"	2024	1	"2024-01-19 12:42:00"	"CW2"	28.017	-82.892	14.937	32.872	21	21	291.522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20240203_1717_HG24062_TB3_1_Surf"	"HG24062"	2024	3	"2024-03-02 17:17:00"	"TB3"	27.671312	-83.00021	18.9511	35.1955	15	15	1847.568	2165.00827033159	0	541.252067582898	0	0	4330.01654066318	2165.00827033159	0	541.252067582898	0	541.252067582898	0	0	0	541.252067582898	0	0	541.252067582898	0	0
"20240203_1822_HG24062_TB4_1_Surf"	"HG24062"	2024	3	"2024-03-02 18:22:00"	"TB4"	27.617305	-83.130268	18.8638	35.2431	15	15	1930.86	517.903939177361	0	0	0	0	4143.23151341889	517.903939177361	0	1035.80787835472	0	0	0	0	0	0	0	0	0	0	0
"20240203_2238_HG24062_TB10_1_Surf"	"HG24062"	2024	3	"2024-03-02 22:38:00"	"TB10"	27.620322	-83.490083	20.8239	36.5381	15	15	2423.04	0	0	0	0	0	0	0	0	1238.11410459588	0	0	0	0	0	0	0	0	0	2476.22820919176	0
"20240303_0127_HG24062_CW7_1_Surf"	"HG24062"	2024	3	"2024-03-03 01:27:00"	"CW7"	28.011688	-83.568843	19.5228	36.5518	15	15	2328.39	0	0	0	0	0	858.962630830746	858.962630830746	0	429.481315415373	0	0	0	0	429.481315415373	0	0	0	0	1288.44394624612	0
"20240303_0236_HG24062_CW6_1_Surf"	"HG24062"	2024	3	"2024-03-03 02:36:00"	"CW6"	28.011577	-83.404882	18.3534	36.2003	15	15	2014.152	0	0	0	0	0	1985.94743594326	0	0	1985.94743594326	0	0	0	0	1985.94743594326	0	0	0	0	0	0
"20240303_0336_HG24062_CW5_1_Surf"	"HG24062"	2024	3	"2024-03-03 03:36:00"	"CW5"	28.011988	-83.241653	18.6072	35.4317	15	15	6485.418	770.960329773655	0	0	0	0	462.576197864193	462.576197864193	0	462.576197864193	0	308.384131909462	0	0	616.768263818924	0	0	0	0	154.192065954731	0
"20240303_0455_HG24062_CW4_1_Surf"	"HG24062"	2024	3	"2024-03-03 04:55:00"	"CW4"	28.011197	-83.0746	18.6767	35.162	15	15	2139.09	0	0	0	0	0	0	467.488511469831	0	467.488511469831	0	467.488511469831	0	0	467.488511469831	0	0	0	467.488511469831	0	0
"20240303_0557_HG24062_CW3_1_Surf"	"HG24062"	2024	3	"2024-03-03 05:57:00"	"CW3"	28.010357	-82.960188	19.0524	34.5578	21	21	2233.74	447.679676238058	0	0	0	0	1343.03902871417	0	0	1343.03902871417	0	0	0	0	2686.07805742835	0	0	0	447.679676238058	0	0
"20240303_0634_HG24062_CW2_1_Surf"	"HG24062"	2024	3	"2024-03-03 06:34:00"	"CW2"	28.016428	-82.892238	19.3173	34.3341	21	21	2222.382	0	0	0	0	0	0	0	0	1799.87058930463	0	449.967647326157	0	0	899.935294652314	0	0	0	0	0	0
"20240303_0707_HG24062_CW1_1_Surf"	"HG24062"	2024	3	"2024-03-03 07:07:00"	"CW1"	28.010242	-82.848425	19.903	33.6304	21	21	1798.35	0	0	0	0	0	0	0	0	556.065282064114	0	0	0	0	1112.13056412823	0	0	2780.32641032057	0	0	0
"20240303_0943_HG24062_TB2_1_Surf"	"HG24062"	2024	3	"2024-03-03 09:43:00"	"TB2"	27.739908	-82.928235	19.0918	34.933	21	21	5535.132	361.328329658624	180.664164829312	0	0	0	3251.95496692762	361.328329658624	0	903.320824146561	0	903.320824146561	180.664164829312	0	1264.64915380518	0	0	180.664164829312	0	0	0
"20240303_1212_HG24062_AMI1_1_Surf"	"HG24062"	2024	3	"2024-03-03 12:12:00"	"AMI1"	27.497637	-82.751307	19.7936	34.2679	21	21	2176.95	0	918.716552975493	459.358276487747	0	0	3674.86621190197	0	0	1837.43310595099	0	459.358276487747	0	0	2756.14965892648	0	459.358276487747	0	0	459.358276487747	0
"20240303_1300_HG24062_AMI2_1_Surf"	"HG24062"	2024	3	"2024-03-03 13:00:00"	"AMI2"	27.48575	-82.845107	19.1522	35.2528	27	21	2347.32	852.035512840175	852.035512840175	0	0	0	852.035512840175	0	0	2556.10653852053	0	426.017756420088	0	426.017756420088	2130.08878210044	0	0	0	0	0	0
"20240303_1403_HG24062_AMI3_1_Surf"	"HG24062"	2024	3	"2024-03-03 14:03:00"	"AMI3"	27.420408	-82.940383	19.1196	35.0619	27	15	2093.658	1432.89878289577	0	0	0	0	0	0	0	1432.89878289577	0	0	0	0	0	0	0	0	477.632927631925	0	0
"20240303_1448_HG24062_AMI4_1_Surf"	"HG24062"	2024	3	"2024-03-03 14:48:00"	"AMI4"	27.38196	-83.033505	18.6095	35.8461	15	15	3218.1	932.22709051925	0	0	0	0	3107.42363506417	621.484727012834	0	621.484727012834	0	0	0	0	310.742363506417	0	0	0	621.484727012834	0	0
"20240303_1546_HG24062_AMI5_1_Surf"	"HG24062"	2024	3	"2024-03-03 15:46:00"	"AMI5"	27.342498	-83.125485	19.7696	36.1497	15	15	2290.53	0	0	0	0	0	873.160360265965	0	0	873.160360265965	0	0	0	0	0	0	0	0	436.580180132982	2182.90090066491	0
"20240303_1635_HG24062_AMI6_1_Surf"	"HG24062"	2024	3	"2024-03-03 16:35:00"	"AMI6"	27.305322	-83.22118	20.5526	36.4752	15	15	2657.772	0	0	0	0	0	752.509997095311	0	0	376.254998547656	0	0	0	0	0	0	0	0	0	2257.52999128593	0
"20240303_1732_HG24062_AMI7_1_Surf"	"HG24062"	2024	3	"2024-03-03 17:32:00"	"AMI7"	27.265953	-83.316092	20.693	36.467	15	3	2264.028	0	0	0	0	0	0	441.690650468987	0	0	0	0	0	0	0	0	0	0	441.690650468987	441.690650468987	0
"20240303_1818_HG24062_AMI8_1_Surf"	"HG24062"	2024	3	"2024-03-03 18:18:00"	"AMI8"	27.228095	-83.41033	21.264	36.5024	15	3	2479.83	0	0	0	403.253448825121	0	0	0	0	403.253448825121	0	0	0	0	0	0	0	0	0	2016.26724412561	0
"20240303_1929_HG24062_AMI9_1_Surf"	"HG24062"	2024	3	"2024-03-03 19:29:00"	"AMI9"	27.189708	-83.506167	21.426	36.5159	15	3	2195.88	0	0	0	0	0	0	0	0	455.398291345611	0	0	0	0	0	0	0	0	0	910.796582691222	0
"20240303_2135_HG24062_L9_1_Surf"	"HG24062"	2024	3	"2024-03-03 21:35:00"	"L9"	26.969698	-83.314432	21.9705	36.3948	15	3	2127.732	0	0	0	0	0	0	0	0	2349.9200087229	0	0	0	0	1409.95200523374	0	0	0	469.984001744581	1409.95200523374	0
"20240303_2258_HG24062_L7_1_Surf"	"HG24062"	2024	3	"2024-03-03 22:58:00"	"L7"	27.05461	-83.134393	21.5451	36.4735	15	15	2335.962	0	0	0	0	0	0	0	0	1284.26746667968	0	0	0	0	0	0	0	0	0	25685.3493335936	0
"20240403_0148_HG24062_L3_1_Surf"	"HG24062"	2024	3	"2024-03-04 01:48:00"	"L3"	27.22118	-82.773778	19.8233	35.5033	27	15	1760.49	1704.07102568035	0	0	0	0	2840.11837613392	1704.07102568035	0	1136.04735045357	0	0	0	0	1136.04735045357	0	0	568.023675226783	0	0	0
"20240403_0306_HG24062_L1_1_Surf"	"HG24062"	2024	3	"2024-03-04 03:06:00"	"L1"	27.301915	-82.593277	21.0317	34.2797	21	27	567.9	0	0	0	0	0	0	0	0	10565.2403592182	0	0	0	1760.87339320303	1760.87339320303	0	0	0	0	0	0
"20240403_0451_HG24062_V1_1_Surf"	"HG24062"	2024	3	"2024-03-04 04:51:00"	"V1"	27.111088	-82.478385	21.6519	34.0931	21	27	1665.84	0	0	0	6603.27522451136	0	2401.1909907314	0	0	6002.97747682851	0	0	0	0	1800.89324304855	0	0	0	0	0	0
"20240403_0531_HG24062_V2_1_Surf"	"HG24062"	2024	3	"2024-03-04 05:31:00"	"V2"	27.072258	-82.547165	20.2174	35.086	27	27	5251.182	1142.59989465229	190.433315775382	0	1523.46652620305	0	190.433315775382	0	0	761.733263101527	0	571.299947326145	0	190.433315775382	571.299947326145	0	0	0	0	0	0
"20240403_0638_HG24062_V3_1_Surf"	"HG24062"	2024	3	"2024-03-04 06:38:00"	"V3"	27.03207	-82.61669	20.0247	35.107	27	27	1862.712	0	1073.70328853843	0	1610.55493280765	0	536.851644269216	0	0	536.851644269216	0	536.851644269216	0	0	536.851644269216	0	0	0	0	536.851644269216	0
"20240403_0720_HG24062_V4_1_Surf"	"HG24062"	2024	3	"2024-03-04 07:20:00"	"V4"	26.99374	-82.684203	19.6116	35.1934	27	15	1843.782	1084.7269362647	3254.1808087941	0	0	0	542.36346813235	542.36346813235	0	1627.09040439705	0	0	0	1084.7269362647	1084.7269362647	0	0	0	0	0	0
"20240403_0805_HG24062_V5_1_Surf"	"HG24062"	2024	3	"2024-03-04 08:05:00"	"V5"	26.955498	-82.750878	20.1885	36.1316	15	15	2498.76	800.396996910468	0	0	0	0	800.396996910468	400.198498455234	0	800.396996910468	0	400.198498455234	0	400.198498455234	400.198498455234	0	0	0	0	2401.1909907314	0
"20240403_0846_HG24062_V6_1_Surf"	"HG24062"	2024	3	"2024-03-04 08:46:00"	"V6"	26.916462	-82.820465	20.6561	36.4407	15	15	1760.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1704.07102568035	0
"20240403_0933_HG24062_V7_1_Surf"	"HG24062"	2024	3	"2024-03-04 09:33:00"	"V7"	26.876585	-82.888287	20.2345	36.2913	15	15	162.798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"20240403_1345_HG24062_BG7_1_Surf"	"HG24062"	2024	3	"2024-03-04 13:45:00"	"BG7"	26.49438	-83.0369	21.564	36.4784	15	13	3558.84	0	0	0	0	0	0	280.99043508559	561.980870171179	280.99043508559	0	0	0	280.99043508559	0	0	0	0	0	561.980870171179	0
"20240403_1505_HG24062_BG6_1_Surf"	"HG24062"	2024	3	"2024-03-04 15:05:00"	"BG6"	26.544138	-82.869767	21.3666	36.4865	15	15	2699.418	0	0	0	0	0	0	0	0	370.450222973989	0	0	0	0	370.450222973989	0	0	0	0	1481.80089189596	0
"20240403_1629_HG24062_GP5_1_Surf"	"HG24062"	2024	3	"2024-03-04 16:29:00"	"GP5"	26.596272	-82.695538	20.6725	36.3971	15	15	2241.312	0	0	0	0	0	0	2677.0034693965	0	446.167244899416	0	0	0	0	446.167244899416	0	0	0	0	0	1784.66897959766
"20240403_1732_HG24062_BG4_1_Surf"	"HG24062"	2024	3	"2024-03-04 17:32:00"	"BG4"	26.631125	-82.55602	20.7674	36.0435	15	15	1949.79	1538.62723677935	0	0	0	0	512.875745593115	1025.75149118623	0	0	0	0	0	0	0	0	0	0	512.875745593115	0	512.875745593115
"20240403_1810_HG24062_RP4_1_Surf"	"HG24062"	2024	3	"2024-03-04 18:10:00"	"RP4"	26.578073	-82.497587	20.4956	35.8529	15	15	1677.198	1788.69757774574	0	0	0	0	596.232525915247	2384.93010366099	0	0	0	0	0	596.232525915247	0	0	0	0	596.232525915247	0	596.232525915247
"20240403_1909_HG24062_BG3_1_Surf"	"HG24062"	2024	3	"2024-03-04 19:09:00"	"BG3"	26.66819	-82.416753	20.4049	35.3756	27	15	1722.63	2322.03084817982	0	0	0	0	0	2322.03084817982	0	1161.01542408991	0	0	0	580.507712044954	580.507712044954	0	0	0	580.507712044954	0	0
"20240403_1945_HG24062_BG2_1_Surf"	"HG24062"	2024	3	"2024-03-04 19:45:00"	"BG2"	26.68877	-82.340128	21.0061	34.5338	27	21	1559.832	641.094681991394	0	641.094681991394	0	0	0	0	0	0	0	0	0	0	1282.18936398279	0	0	0	0	0	0
"20240403_2040_HG24062_BG1_1_Surf"	"HG24062"	2024	3	"2024-03-04 20:40:00"	"BG1"	26.709208	-82.263508	22.3897	33.3597	27	21	1779.42	0	0	561.980870171179	0	0	1685.94261051354	0	0	5057.82783154061	0	0	0	0	561.980870171179	0	0	0	0	0	0
"20240403_2206_HG24062_RP3_1_Surf"	"HG24062"	2024	3	"2024-03-04 22:06:00"	"RP3"	26.551245	-82.330997	20.7267	35.4316	27	21	1733.988	2883.52629891326	0	0	0	0	1153.4105195653	5190.34733804386	0	0	0	0	0	0	0	0	0	0	0	0	0
"20240403_2241_HG24062_RP2_1_Surf"	"HG24062"	2024	3	"2024-03-04 22:41:00"	"RP2"	26.553043	-82.255255	21.3204	34.4376	21	21	1033.578	0	0	2902.53856022477	967.512853408258	0	0	0	0	967.512853408258	0	967.512853408258	0	0	4837.56426704129	0	0	0	0	0	0
"20240403_2305_HG24062_RP1_1_Surf"	"HG24062"	2024	3	"2024-03-04 23:05:00"	"RP1"	26.545788	-82.212065	22.2398	33.5822	21	21	1260.738	0	0	0	0	0	793.186213154517	0	0	793.186213154517	0	0	0	0	0	0	0	793.186213154517	0	0	0
