"cruise_id","station","decimalLatitude","decimalLongitude","year","month","collection_date","temp","salinity","seascape_8day","seascape_monthly","total_vol_sampled","rhizaria","centric_diatoms","ceratium_spp","chaetoceros_spp","chaetognaths","mixed_chain_diatoms","skeletonema_spp","ostracoda","copepoda","decapoda","echinoderma","g_striata","gelatinous","appendicularia","neocalyptrella_spp","hemidiscus_spp","fecal_pellets","polychaete","pteropoda","trichodesmium_spp"
"WS23061","57.2",25.351,-81.49,2023,3,2023-03-03 20:06:00,25.473,36.016,21,27,965.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WS23061","45",25.583,-81.471,2023,3,2023-03-04 04:30:00,25.59226,35.578,21,27,18.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WS23061","31",25.742,-81.939,2023,3,2023-03-04 09:27:00,24.218,36.153,21,15,1976.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WS23061","CAL5",26.184,-82.215,2023,3,2023-03-04 14:45:00,23.869,36.25,15,15,2430.7,0,0,0,0,0,0,0,0,411.404122269305,0,0,0,411.404122269305,0,0,0,822.80824453861,0,0,0
"WS23061","CAL4",26.256,-82.139,2023,3,2023-03-04 15:38:00,23.969,36.011,21,21,2726,733.675715333822,0,1100.51357300073,0,0,0,1834.18928833456,0,733.675715333822,0,0,0,1100.51357300073,1100.51357300073,0,0,3668.37857666911,0,0,0
"WS23061","CAL3",26.341,-82.046,2023,3,2023-03-04 16:43:00,24.586,35.747,21,21,2196,0,0,0,0,0,0,0,0,0,0,0,0,0,910.746812386157,0,0,455.373406193078,0,0,0
"WS23061","RP2",26.554,-82.253,2023,3,2023-03-04 20:48:00,25.184,35.562,21,21,2411.8,0,0,829.256157226967,0,0,0,0,0,3317.02462890787,0,0,0,0,829.256157226967,0,0,0,0,0,0
"WS23061","RP3",26.553,-82.329,2023,3,2023-03-04 21:31:00,24.934,36.041,21,21,2328.5,429.461026411853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WS23061","BG3",26.669,-82.417,2023,3,2023-03-05 00:34:00,24.087,36.18785,15,15,1874.1,0,0,0,0,0,0,0,0,533.589456272344,0,0,0,1600.76836881703,0,0,0,0,0,0,533.589456272344
"WS23061","RP4",26.578,-82.497,2023,3,2023-03-05 01:33:00,24.16494,36.40022,15,15,2226.3,0,0,0,449.175762475857,0,0,0,0,898.351524951713,0,0,0,449.175762475857,3144.230337331,0,0,449.175762475857,449.175762475857,0,0
"WS23061","BG4",26.63,-82.556,2023,3,2023-03-05 02:17:00,24.00869,36.4345,15,15,2392.8,835.840855901036,0,0,0,0,417.920427950518,0,0,2089.60213975259,0,0,0,0,835.840855901036,0,0,0,417.920427950518,0,2089.60213975259
"WS23061","GP5",26.596,-82.694,2023,3,2023-03-05 03:35:00,23.79106,36.45408,15,15,2650.3,377.315775572577,0,377.315775572577,377.315775572577,0,0,0,0,2641.21042900804,0,0,0,0,0,0,0,0,0,0,0
"WS23061","BG6",26.544,-82.869,2023,3,2023-03-05 04:59:00,23.59113,36.44682,15,15,2623.8,381.126610259928,0,0,0,0,0,0,381.126610259928,3049.01288207943,381.126610259928,0,0,0,381.126610259928,0,0,0,0,381.126610259928,0
"WS23061","BG7",26.493,-83.035,2023,3,2023-03-05 06:17:00,23.63766,36.44816,15,15,2264.1,883.353208780531,0,0,0,0,0,0,0,441.676604390265,0,0,0,0,883.353208780531,0,0,0,0,0,0
"WS23061","V9",26.729,-83.1,2023,3,2023-03-05 08:14:00,23.43941,36.41346,15,15,2396.6,834.515563715263,0,0,0,0,0,0,0,1669.03112743053,0,0,0,0,417.257781857632,0,0,0,0,0,0
"WS23061","V8",26.836,-82.954,2023,3,2023-03-05 09:36:00,23.384,36.443,15,15,2222.5,899.887514060742,0,0,449.943757030371,0,0,0,449.943757030371,2249.71878515186,0,0,0,0,2249.71878515186,0,0,0,449.943757030371,0,0
"WS23061","V7",26.875,-82.891,2023,3,2023-03-05 10:21:00,23.218,36.45,15,15,2601.1,1922.26365768329,0,0,0,1153.35819460997,0,0,384.452731536658,2306.71638921995,0,0,0,0,1153.35819460997,0,0,0,0,0,0
"WS23061","V6",26.915,-82.822,2023,3,2023-03-05 11:04:00,23.257,36.443,15,15,3055.4,2291.025724946,0,0,0,0,0,0,0,4254.762060614,0,0,0,0,327.289389278,0,0,0,0,0,0
"WS23061","V5",26.952,-82.753,2023,3,2023-03-05 11:51:00,23.098,36.416,15,15,2620,0,0,0,0,0,0,0,0,4580.15267175573,0,0,0,1145.03816793893,381.679389312977,0,0,0,0,0,0
"WS23061","V4",26.994,-82.681,2023,3,2023-03-05 12:33:00,23.315,36.366,15,15,2972.1,336.462433969247,0,336.462433969247,0,0,0,0,0,5383.39894350796,0,0,0,0,672.924867938495,0,0,1009.38730190774,0,0,0
"WS23061","V3",27.031,-82.619,2023,3,2023-03-05 13:16:00,23.392,36.279,15,15,2207.3,0,0,0,0,0,0,0,0,453.042178226793,0,0,0,0,906.084356453586,0,0,453.042178226793,0,0,0
"WS23061","V2",27.073,-82.547,2023,3,2023-03-05 13:57:00,23.972,35.754,21,21,2055.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WS23061","L3",27.221,-82.774,2023,3,2023-03-05 17:45:00,23.531,36.299,15,15,1370.6,0,0,0,0,0,0,0,0,1459.21494236101,0,0,0,0,1459.21494236101,0,0,729.607471180505,0,0,0
"WS23061","L5",27.136,-82.953,2023,3,2023-03-05 19:09:00,23.151,36.452,15,15,2207.3,0,0,0,0,0,0,0,0,1359.12653468038,0,0,0,0,2265.21089113396,0,0,0,453.042178226793,0,0
"WS23061","L7",27.057,-83.134,2023,3,2023-03-05 20:36:00,23.0396,36.431,15,15,2650.3,377.315775572577,0,0,0,0,0,0,0,0,0,0,0,377.315775572577,0,0,0,377.315775572577,754.631551145153,0,0
"WS23061","L9",26.971,-83.313,2023,3,2023-03-05 22:06:00,24.28571,36.4204,15,15,2468.6,0,0,405.087904075184,0,0,0,0,405.087904075184,1215.26371222555,0,0,0,0,0,0,0,0,0,0,405.087904075184
"WS23061","AMI3",27.421,-82.935,2023,3,2023-03-06 14:29:00,23.51,36.197,15,15,1919.6,1041.8837257762,0,0,0,0,0,0,0,520.941862888102,0,0,0,0,3125.65117732861,0,0,520.941862888102,0,0,520.941862888102
"WS23061","AMI4",27.381,-83.033,2023,3,2023-03-06 15:19:00,23.1897,36.431,15,15,2283,0,0,876.040297853701,438.020148926851,0,0,0,438.020148926851,4818.22163819536,0,0,0,0,1752.0805957074,0,0,0,0,0,0
"WS23061","AMI5",27.342,-83.125,2023,3,2023-03-06 16:14:00,23.244,36.433,15,15,2430.7,0,0,0,0,0,0,0,0,3291.23297815444,0,0,0,411.404122269305,822.80824453861,0,0,411.404122269305,0,0,822.80824453861
"WS23061","AMI6",27.305,-83.221,2023,3,2023-03-06 17:04:00,23.478,36.409,15,15,1770,0,0,564.971751412429,0,0,0,0,0,1694.91525423729,0,0,0,0,1694.91525423729,0,0,0,0,0,0
"WS23061","AMI7",27.267,-83.314,2023,3,2023-03-06 17:58:00,23.383,36.408,15,15,1419.5,0,0,0,0,0,0,0,0,704.473406128919,0,0,0,0,1408.94681225784,0,0,704.473406128919,0,0,0
"WS23061","AMI8",27.229,-83.409,2023,3,2023-03-06 18:47:00,23.626,36.395,15,15,1114.4,0,0,0,0,0,0,0,0,897.343862167983,0,0,0,0,1794.68772433597,0,0,0,0,0,0
"WS23061","AMI9",27.192,-83.501,2023,3,2023-03-06 19:42:00,24.106,36.409,15,15,1159.8,862.217623728229,0,862.217623728229,862.217623728229,0,862.217623728229,0,862.217623728229,0,0,0,0,0,0,0,0,0,0,0,0
"WS23061","TB10",27.615,-83.49,2023,3,2023-03-06 22:49:00,23.75075,36.39036,15,15,1538,650.195058517555,0,3250.97529258778,0,0,0,650.195058517555,0,2600.78023407022,0,0,0,650.195058517555,1300.39011703511,0,0,0,0,0,0
"WS23061","TB5",27.62,-83.297,2023,3,2023-03-07 01:43:00,23.07195,36.39549,15,15,1606.1,622.626237469647,0,1245.25247493929,0,0,0,1245.25247493929,0,3113.13118734824,0,0,0,0,0,0,0,0,0,0,0
"WS23061","TB4",27.617,-83.129,2023,3,2023-03-07 02:52:00,23.17483,36.42682,15,15,1374.1,0,0,727.749072119933,0,0,0,1455.49814423987,0,5821.99257695946,0,0,0,1455.49814423987,2183.2472163598,0,0,0,0,0,0
"WS23061","TB3",27.67,-83.003,2023,3,2023-03-07 03:57:00,23.95877,35.95429,15,15,637.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3135.28766264305,0,0,1567.64383132152
"WS23061","ROME4",27.65,-82.921,2023,3,2023-03-07 04:36:00,24.1194,35.74773,21,21,1167.4,0,0,0,0,0,0,856.604420078807,0,0,0,0,0,1713.20884015761,856.604420078807,0,0,0,0,0,0
"WS23061","TB2",27.736,-82.925,2023,3,2023-03-07 06:13:00,24.05642,35.71076,21,21,995.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WS23061","TB1",27.8,-82.882,2023,3,2023-03-07 07:02:00,24.46927,35.56328,21,21,446.3,2240.64530584808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4481.29061169617,0,0,0
"WS23061","CW1",28.006,-82.849,2023,3,2023-03-07 08:44:00,24.69115,34.95806,21,21,927.9,4310.8093544563,0,0,0,0,0,2155.40467722815,0,1077.70233861407,0,0,0,0,0,0,0,2155.40467722815,0,0,0
"WS23061","CW2",28.017,-82.892,2023,3,2023-03-07 09:10:00,24.04656,35.2155,21,21,1076.6,7430.80066877206,0,0,0,0,0,7430.80066877206,0,928.850083596508,0,5573.10050157905,0,0,928.850083596508,0,0,3715.40033438603,0,0,0
"WS23061","CW3",28.009,-82.956,2023,3,2023-03-07 09:47:00,23.755,35.408,21,21,1139.6,6142.50614250614,0,877.500877500878,0,0,0,0,0,1755.00175500176,0,5265.00526500527,0,1755.00175500176,0,0,0,0,0,0,0
"WS23061","CW4",28.012,-83.076,2023,3,2023-03-07 10:34:00,23.643,35.859,15,15,1442.2,2080.15531826376,0,0,0,0,0,3466.92553043961,0,0,0,0,0,693.385106087921,0,0,0,0,0,0,0
"WS23061","CW5",28.01,-83.239,2023,3,2023-03-07 11:37:00,22.937,36.401,15,15,1555.7,0,0,642.79745452208,1285.59490904416,0,0,4499.58218165456,0,4499.58218165456,0,0,0,642.79745452208,642.79745452208,0,0,0,0,0,0
"WS23061","CW6",28.011,-83.403,2023,3,2023-03-07 12:42:00,22.541,36.358,15,15,1462.4,0,0,2051.42231947484,0,0,683.807439824945,4786.65207877462,0,3419.03719912473,0,0,0,0,0,0,0,0,0,0,683.807439824945
"WS23061","CW7",28.012,-83.568,2023,3,2023-03-07 13:49:00,22.664,36.359,15,15,1437.2,0,0,695.797383801837,0,0,0,2087.39215140551,0,695.797383801837,0,0,0,0,0,0,0,0,0,0,0
"WS23061","CAL6",25.94,-82.482,2023,3,2023-03-08 04:06:00,24.39645,36.3748,15,15,1810.3,0,0,0,552.394630724189,552.394630724189,0,0,0,1104.78926144838,552.394630724189,0,0,552.394630724189,0,0,0,0,0,0,0
"WS23061","30",25.403,-82.21,2023,3,2023-03-08 08:54:00,24.76188,36.2875,15,15,1684.3,0,0,0,0,0,0,0,0,0,0,0,0,593.718458706881,0,0,0,0,0,0,0
"WS23061","KW4",25.01,-82.039,2023,3,2023-03-08 11:52:00,24.76,36.023,15,15,1419.5,704.473406128919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WS23061","KW2",24.729,-81.915,2023,3,2023-03-08 13:56:00,25.023,35.852,21,21,1307.1,0,0,0,0,0,0,0,0,2295.15721826945,0,0,0,0,0,0,0,765.052406089817,0,0,0
"WS23061","WS",24.475,-81.715,2023,3,2023-03-08 17:51:00,25.894,36.248,15,15,1123.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WS23061","21/LK",24.533,-81.414,2023,3,2023-03-08 20:33:00,26.361,36.347,15,15,326.7,3060.91215182124,0,0,0,0,0,0,0,0,0,0,0,0,3060.91215182124,0,0,0,0,0,0
"H23138","ROME5",27.65,-82.836,2023,5,2023-05-18 14:15:00,27.652,36.581,27,27,637.1,0,0,0,1569.61230576048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3139.22461152095
"H23138","ROME4",27.65,-82.921,2023,5,2023-05-18 14:54:00,27.2505,36.79279,27,27,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H23138","TB3",27.672,-83,2023,5,2023-05-18 15:41:00,27.098,36.787,27,27,764,0,0,0,0,0,0,0,0,1308.90052356021,0,0,0,1308.90052356021,2617.80104712042,0,0,0,0,0,1308.90052356021
"H23138","TB4",27.617,-83.13,2023,5,2023-05-18 16:56:00,27.214,36.745,15,15,1191.2,839.48959032908,0,0,0,0,1678.97918065816,0,0,839.48959032908,0,0,0,0,0,0,0,0,0,0,0
"H23138","TB5",27.617,-83.3,2023,5,2023-05-18 18:24:00,26.642,36.641,15,15,1212.7,0,0,0,824.606250515379,0,824.606250515379,0,0,824.606250515379,0,0,824.606250515379,0,0,0,0,0,0,0,0
"H23138","TB10",27.62,-83.49,2023,5,2023-05-18 22:58:00,26.7633,36.62808,15,15,1809.6,0,0,0,1105.216622458,0,3315.64986737401,1105.216622458,0,552.608311229001,0,0,0,0,0,0,0,0,0,0,0
"H23138","CW7",28.012,-83.569,2023,5,2023-05-19 01:47:00,26.2293,36.65303,15,15,1271.3,0,0,0,0,0,0,786.5963973885,0,1573.192794777,0,0,0,0,2359.7891921655,0,0,0,0,0,0
"H23138","CW6",28.012,-83.405,2023,5,2023-05-19 02:54:00,26.4156,36.71577,15,15,1280.7,0,0,0,0,0,0,0,0,1561.6459748575,0,0,0,0,1561.6459748575,0,0,0,0,0,0
"H23138","CW5",28.012,-83.24,2023,5,2023-05-19 04:00:00,26.6325,36.75591,15,15,1148.5,0,0,0,0,0,0,0,0,870.70091423596,0,0,0,0,0,0,0,0,0,0,870.70091423596
"H23138","CW4",28.012,-83.079,2023,5,2023-05-19 05:04:00,26.9921,36.74501,27,21,1161.7,0,0,860.807437376259,0,0,3443.22974950504,8608.07437376259,0,1721.61487475252,0,0,0,0,1721.61487475252,0,0,0,0,0,6886.45949901007
"H23138","CW2",28.016,-82.892,2023,5,2023-05-19 06:58:00,28.0302,36.83899,21,27,1516.8,0,0,0,0,0,0,18459.9156118143,0,0,0,0,0,0,0,0,0,0,0,0,0
"H23138","CW1",28.01,-82.848,2023,5,2023-05-19 07:42:00,29.0695,37.16017,21,27,802.8,0,0,0,2491.28051818635,0,0,22421.5246636771,0,2491.28051818635,0,0,0,0,0,0,0,0,0,0,0
"H23138","TB1",27.801,-82.882,2023,5,2023-05-19 10:00:00,28.426,36.954,27,27,1363.8,733.245343892066,0,0,733.245343892066,0,0,2932.98137556827,0,5132.71740724446,0,0,0,0,3666.22671946033,0,0,1466.49068778413,0,0,109253.556239918
"H23138","TB2",27.74,-82.928,2023,5,2023-05-19 10:42:00,27.617,36.771,27,27,1609.4,0,0,0,0,0,0,0,0,1864.04871380639,0,0,0,3728.09742761277,0,0,0,0,0,0,1242.69914253759
"H23138","AMI1",27.497,-82.751,2023,5,2023-05-19 12:57:00,28.02,36.699,27,27,963.4,0,0,0,20759.8090097571,0,0,0,0,5189.95225243928,0,0,0,0,0,0,0,1037.99045048786,0,0,1037.99045048786
"H23138","AMI4",27.382,-83.033,2023,5,2023-05-19 15:30:00,26.994,36.679,15,15,1747.3,0,0,0,0,0,3433.86939850054,2289.24626566703,0,6867.73879700109,0,0,0,0,0,0,0,0,0,0,1144.62313283351
"H23138","AMI9",27.19,-83.503,2023,5,2023-05-19 19:52:00,26.748,36.58,15,15,494.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H23138","L9",26.971,-83.314,2023,5,2023-05-19 22:02:00,28.1738,36.60129,13,13,392.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H23138","L7",27.055,-83.135,2023,5,2023-05-19 23:22:00,27.7784,36.61981,15,15,1190,0,0,0,0,0,3361.34453781513,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H23138","L5",27.135,-82.953,2023,5,2023-05-20 00:49:00,27.3437,36.65222,15,15,1142.8,875.04375218761,0,0,0,0,5250.26251312566,19250.9625481274,0,875.04375218761,0,0,0,0,0,0,0,875.04375218761,0,0,0
"H23138","L3",27.221,-82.774,2023,5,2023-05-20 02:10:00,27.552,36.77771,15,15,1275,0,0,0,0,0,784.313725490196,17254.9019607843,0,3137.25490196078,0,0,0,0,784.313725490196,0,0,0,0,0,0
"H23138","L1",27.301,-82.593,2023,5,2023-05-20 03:32:00,28.8805,36.93379,27,27,1127.7,0,0,0,1773.52132659395,0,15961.6919393456,0,0,0,0,886.760663296976,0,0,0,0,0,0,0,0,0
"H23138","V1",27.11,-82.477,2023,5,2023-05-20 05:22:00,28.8373,37.00244,27,27,1218.4,0,0,0,820.748522652659,0,58273.1451083388,820.748522652659,0,1641.49704530532,0,0,0,820.748522652659,0,0,0,0,0,0,0
"H23138","V2",27.072,-82.546,2023,5,2023-05-20 06:03:00,27.8683,36.89997,27,27,1382.7,0,0,0,0,0,0,0,0,0,0,0,0,2169.66804078976,0,0,0,0,0,0,0
"H23138","V3",27.032,-82.614,2023,5,2023-05-20 06:53:00,27.467,36.80392,15,15,1581,0,0,0,0,632.511068943707,2530.04427577483,6957.62175838077,0,1897.53320683112,0,0,0,1897.53320683112,3162.55534471853,0,0,0,0,0,0
"H23138","V4",26.994,-82.684,2023,5,2023-05-20 07:38:00,27.3972,36.78934,15,15,1363.8,0,0,0,733.245343892066,0,3666.22671946033,7332.45343892066,0,1466.49068778413,0,0,0,0,0,0,0,0,0,0,0
"H23138","V5",26.956,-82.751,2023,5,2023-05-20 08:23:00,27.293,36.75,15,15,1888.9,0,0,529.40865053735,0,0,529.40865053735,3176.4519032241,0,0,0,0,0,0,0,0,0,0,0,0,0
"H23138","V6",26.915,-82.821,2023,5,2023-05-20 09:08:00,27.143,36.664,15,15,1803.9,0,0,0,0,0,2771.7722711902,0,0,3326.12672542824,0,0,0,0,0,0,0,554.35445423804,0,0,0
"H23138","V7",26.877,-82.889,2023,5,2023-05-20 09:55:00,26.987,36.612,15,15,2210.1,0,0,452.468214107959,904.936428215918,0,3619.74571286367,0,0,3167.27749875571,0,0,0,0,0,452.468214107959,0,0,0,0,0
"H23138","V8",26.83,-82.96,2023,5,2023-05-20 10:42:00,26.948,36.551,15,15,987.9,0,0,0,3036.74460977832,0,2024.49640651888,0,0,5061.2410162972,0,0,0,0,1012.24820325944,0,0,0,0,1012.24820325944,0
"H23138","GP5",26.596,-82.696,2023,5,2023-05-20 16:31:00,27.841,36.617,15,15,1190,0,0,0,0,0,1680.67226890756,840.336134453782,0,0,0,0,0,0,0,0,0,0,0,0,0
"H23138","RP4",26.578,-82.498,2023,5,2023-05-20 18:13:00,28.526,36.68,15,15,532.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H23138","BG2",26.689,-82.339,2023,5,2023-05-20 19:55:00,28.901,36.801,27,27,855.7,0,0,0,0,0,1168.63386700947,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H23138","BG1",26.708,-82.264,2023,5,2023-05-20 20:58:00,29.9443,36.41635,27,27,353.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H23138","RP3",26.551,-82.331,2023,5,2023-05-20 22:15:00,28.9832,36.54127,27,27,1052.1,0,0,0,0,0,8554.31993156544,95047.999239616,0,0,0,0,0,0,0,0,0,0,0,0,950.47999239616
"H23138","RP2",26.553,-82.255,2023,5,2023-05-20 22:50:00,29.4012,36.50033,27,27,868.9,0,0,0,0,1150.880423524,17263.2063528599,10357.923811716,0,0,0,0,0,0,0,0,0,0,0,0,0
"H23138","CAL2",26.383,-82,2023,5,2023-05-21 02:19:00,29.3855,36.80132,27,27,402.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H23138","CAL3",26.342,-82.044,2023,5,2023-05-21 02:59:00,29.053,36.66749,27,27,1573.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H23138","CAL4",26.254,-82.138,2023,5,2023-05-21 03:59:00,28.6709,36.59949,27,27,1127.7,2660.28198989093,0,0,886.760663296976,0,13301.4099494546,0,0,886.760663296976,0,0,0,1773.52132659395,9754.36729626674,886.760663296976,0,0,0,0,4433.80331648488
"H23138","CAL5",26.183,-82.217,2023,5,2023-05-21 04:56:00,28.5177,36.69607,15,15,1275,0,0,0,784.313725490196,0,2352.94117647059,0,0,1568.62745098039,0,0,0,1568.62745098039,5490.19607843137,3921.56862745098,0,0,0,0,7843.13725490196
"H23138","33",25.913,-81.8,2023,5,2023-05-21 08:45:00,29.247,36.731,27,27,1233.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810.701256586948
"H23138","31",25.742,-81.943,2023,5,2023-05-21 10:25:00,28.711,36.672,15,15,1845.5,0,0,0,541.858574911948,0,11920.8886480629,541.858574911948,0,4876.72717420753,0,0,0,0,1625.57572473584,0,0,0,0,541.858574911948,0
"H23138","54",25.345,-81.154,2023,5,2023-05-21 21:43:00,30.639,34.909,21,21,736.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H23138","56",25.35,-81.227,2023,5,2023-05-21 23:00:00,30.6816,37.17229,27,27,655.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H23138","57",25.352,-81.265,2023,5,2023-05-21 23:28:00,30.4636,37.46605,27,27,670.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H23138","57.1",25.352,-81.336,2023,5,2023-05-22 00:03:00,30.3043,37.48321,27,27,589.4,0,0,0,3393.28130302002,0,0,0,0,5089.92195453003,0,0,0,0,1696.64065151001,0,0,0,0,0,0
"H23138","57.2",25.352,-81.49,2023,5,2023-05-22 01:01:00,30.0235,37.0053,27,27,1025.7,0,0,0,0,0,0,0,1949.88788144682,1949.88788144682,0,0,0,0,0,0,0,0,0,0,0
"H23138","58",25.167,-81.653,2023,5,2023-05-22 03:40:00,29.3901,36.53369,15,15,1023.8,0,0,0,0,0,14651.2990818519,0,1953.50654424692,4883.76636061731,0,0,0,0,976.753272123462,0,0,0,0,0,0
"H23138","60",25.167,-81.334,2023,5,2023-05-22 05:34:00,29.9136,36.94342,21,21,935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H23138","65",25.101,-81.093,2023,5,2023-05-22 08:09:00,29.909,37.916,21,21,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H23138","68",24.931,-81.167,2023,5,2023-05-22 09:39:00,30.461,37.534,21,21,462.8,0,0,0,0,0,2160.76058772688,0,0,2160.76058772688,0,0,0,0,0,0,0,0,0,0,0
"H23138","16",24.67,-81.202,2023,5,2023-05-22 13:35:00,31.188,37.461,27,27,1082.4,0,0,0,0,0,0,0,0,923.872875092387,0,0,0,0,0,0,0,0,0,0,0
"H23138","18",24.598,-81.181,2023,5,2023-05-22 14:16:00,29.116,36.375,13,13,1724.6,0,0,0,0,0,0,0,579.844601646759,579.844601646759,0,0,0,0,0,0,0,0,0,0,579.844601646759
"H23138","10",24.788,-80.86,2023,5,2023-05-22 17:39:00,31.293,37.546,27,27,963.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H23138","12",24.713,-80.831,2023,5,2023-05-22 18:20:00,29.227,36.314,13,27,1722.7,580.484123759215,0,0,0,0,0,0,0,580.484123759215,0,0,0,0,0,0,0,0,0,0,4643.87299007372
"H23138","9.5",24.717,-80.69,2023,5,2023-05-22 19:29:00,29.113,36.308,13,13,4089.6,244.52269170579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489.045383411581,489.045383411581,0,244.52269170579
"H23138","9",24.763,-80.723,2023,5,2023-05-22 20:19:00,30.0227,36.33672,13,27,1520.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H23138","7",24.821,-80.757,2023,5,2023-05-22 22:34:00,32.1745,37.31806,27,27,343.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H23138","MR",25.01,-80.38,2023,5,2023-05-23 03:33:00,28.6785,36.29233,27,27,986,0,0,0,0,0,0,0,0,2028.39756592292,0,0,0,0,0,0,0,0,0,0,0
"H23138","2",25.642,-80.105,2023,5,2023-05-23 10:29:00,29.147,36.419,15,15,969,0,0,0,1031.99174406605,0,0,0,0,1031.99174406605,0,0,1031.99174406605,0,0,0,0,0,0,0,0
"H23138","21/LK",24.538,-81.413,2023,5,2023-05-23 23:14:00,29.7884,36.59528,27,13,1479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H23138","WS",24.478,-81.717,2023,5,2023-05-24 02:08:00,29.5214,36.56319,13,15,1312.8,0,0,0,0,0,0,0,0,1523.46130408288,0,0,0,0,0,0,0,0,0,0,0
"H23138","KW1",24.654,-81.904,2023,5,2023-05-24 05:15:00,29.691,36.53602,27,27,940.7,0,0,0,0,0,2126.07632614011,0,0,0,0,0,0,0,1063.03816307005,0,0,0,0,0,0
"H23138","KW2",24.727,-81.916,2023,5,2023-05-24 05:55:00,29.2558,36.46987,15,15,1696.3,0,0,0,0,0,14148.4407239286,589.518363497023,0,0,0,0,0,0,0,0,0,0,0,0,0
"H23138","KW4",25.014,-82.04,2023,5,2023-05-24 08:19:00,28.788,36.415,15,15,1639.6,0,0,0,0,0,12808.0019516955,0,0,1829.71456452793,0,0,609.904854842645,0,1829.71456452793,0,0,1829.71456452793,0,0,0
"H23138","30",25.402,-82.21,2023,5,2023-05-24 11:26:00,28.617,36.588,15,15,1218.4,0,0,0,0,0,1641.49704530532,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"H23138","CAL6",25.94,-82.48,2023,5,2023-05-24 16:32:00,28.811,36.629,15,15,2119.4,0,0,0,0,0,471.831650467113,471.831650467113,0,0,0,0,0,0,0,0,0,0,0,0,0
"WS23203","2",25.642,-80.103,2023,7,2023-07-22 10:45:00,31.308,35.989,NA,15,1870.1,534.730763060799,0,0,1069.4615261216,0,0,534.730763060799,0,2673.65381530399,0,0,0,0,1604.1922891824,0,0,1604.1922891824,0,0,534.730763060799
"WS23203","MR",25.001,-80.356,2023,7,2023-07-22 17:35:00,31.248,35.927,27,15,491.1,0,0,0,0,0,2036.24516391774,0,0,0,0,0,0,0,0,0,0,0,0,0,4072.49032783547
"WS23203","7",24.817,-80.755,2023,7,2023-07-22 20:59:00,33.22052,36.50772,NA,27,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WS23203","9",24.764,-80.722,2023,7,2023-07-22 21:34:00,32.51307,36.16394,NA,27,1110.7,1800.66624651121,0,0,0,0,0,0,0,900.333123255605,0,2700.99936976681,0,0,0,0,0,900.333123255605,0,0,900.333123255605
"WS23203","9.5",24.717,-80.689,2023,7,2023-07-22 22:08:00,31.83677,35.60137,15,15,2697.4,0,0,0,0,0,741.454734188478,0,0,1482.90946837696,0,0,0,0,370.727367094239,0,0,0,0,0,0
